experiment,scenario,mechanism,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,time_limit,solver_backend
scenario,P,hybrid,100,8,fifo,scenario,P,230939.3931792908,0.0358327999711036,,,ok,,,,,,,223889.3931792908,7050.0,1.0,12,70,18,0,0.12,0.7,0.18,"{'shore': 12, 'battery': 70, 'brown': 18}",19,71567.14382101453,1000.0,72567.14382101453,0.1578947368421052,0.5263157894736842,0.3157894736842105,0.0263157894736842,61,110915.05456705231,4800.0,115715.05456705231,0.1311475409836065,0.7540983606557377,0.1147540983606557,0.0983606557377049,9,15607.194791223916,1250.0,16857.194791223916,0.0,0.8888888888888888,0.1111111111111111,0.2777777777777778,11,25800.0,0.0,25800.0,0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0,,
scenario,P,hybrid,100,8,milp60,scenario,P,200672.0813463799,62.49315460002981,,,not solved,,,,,,,199572.0813463799,1100.0,1.0,11,80,9,0,0.11,0.8,0.09,"{'shore': 11, 'battery': 80, 'brown': 9}",19,52371.89496775004,0.0,52371.89496775004,0.1578947368421052,0.8421052631578947,0.0,0.0,61,110620.08891812195,600.0,111220.08891812195,0.1311475409836065,0.7540983606557377,0.1147540983606557,0.0122950819672131,9,16780.0974605079,500.0,17280.0974605079,0.0,0.7777777777777778,0.2222222222222222,0.1111111111111111,11,19800.0,0.0,19800.0,0.0,1.0,0.0,0.0,60.0,gurobi_cmd
scenario,P,hybrid,100,8,milp300,scenario,P,190589.95703734664,302.53477059991565,,,not solved,,,,,,,189589.95703734664,1000.0,1.0,15,82,3,0,0.15,0.82,0.03,"{'shore': 15, 'battery': 82, 'brown': 3}",19,58690.221385172175,0.0,58690.221385172175,0.0,1.0,0.0,0.0,61,94319.63819166648,1000.0,95319.63819166648,0.2459016393442623,0.7377049180327869,0.0163934426229508,0.0204918032786885,9,16780.0974605079,0.0,16780.0974605079,0.0,0.7777777777777778,0.2222222222222222,0.0,11,19800.0,0.0,19800.0,0.0,1.0,0.0,0.0,300.0,gurobi_cmd
scenario,P,hybrid,100,9,cg,scenario,P,182540.42857712667,10.704478800063953,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,182540.42857712667,0.0,1.0,16,84,0,0,0.16,0.84,0.0,"{'shore': 16, 'battery': 84, 'brown': 0}",19,58685.21859331323,0.0,58685.21859331323,0.0526315789473684,0.9473684210526316,0.0,0.0,43,61542.91997924653,0.0,61542.91997924653,0.3488372093023256,0.6511627906976745,0.0,0.0,24,37112.29000456691,0.0,37112.29000456691,0.0,1.0,0.0,0.0,14,25200.0,0.0,25200.0,0.0,1.0,0.0,0.0,,
scenario,P,hybrid,100,9,greedy,scenario,P,231092.99927256303,0.0635538999922573,,,ok,,,,,,,222142.99927256303,8950.0,1.0,12,68,20,0,0.12,0.68,0.2,"{'shore': 12, 'battery': 68, 'brown': 20}",19,64640.105022996,2500.0,67140.105022996,0.1578947368421052,0.6842105263157895,0.1578947368421052,0.0657894736842105,43,78138.38415023271,5200.0,83338.38415023271,0.2093023255813953,0.627906976744186,0.1627906976744186,0.1511627906976744,24,41564.51009933433,500.0,42064.51009933433,0.0,0.875,0.125,0.0416666666666666,14,37800.0,750.0,38550.0,0.0,0.5,0.5,0.0357142857142857,,
scenario,P,hybrid,100,9,fifo,scenario,P,229014.0079312481,0.0286045999964699,,,ok,,,,,,,223539.00793124808,5475.0,1.0,12,68,20,0,0.12,0.68,0.2,"{'shore': 12, 'battery': 68, 'brown': 20}",19,67537.25960554769,0.0,67537.25960554769,0.1578947368421052,0.631578947368421,0.2105263157894736,0.0,43,78437.23822636605,4600.0,83037.23822636605,0.2093023255813953,0.627906976744186,0.1627906976744186,0.1337209302325581,24,41564.51009933433,875.0,42439.51009933433,0.0,0.875,0.125,0.0729166666666666,14,36000.0,0.0,36000.0,0.0,0.5714285714285714,0.4285714285714285,0.0,,
scenario,P,hybrid,100,9,milp60,scenario,P,195298.25035289812,62.313855300075375,,,not solved,,,,,,,195298.25035289812,0.0,1.0,9,83,8,0,0.09,0.83,0.08,"{'shore': 9, 'battery': 83, 'brown': 8}",19,50014.29157934863,0.0,50014.29157934863,0.2631578947368421,0.7368421052631579,0.0,0.0,43,78637.79588984867,0.0,78637.79588984867,0.0697674418604651,0.8372093023255814,0.0930232558139534,0.0,24,42646.16288370086,0.0,42646.16288370086,0.0,0.8333333333333334,0.1666666666666666,0.0,14,24000.0,0.0,24000.0,0.0714285714285714,0.9285714285714286,0.0,0.0,60.0,gurobi_cmd
scenario,P,hybrid,100,9,milp300,scenario,P,183337.95851792625,302.4967568999855,,,not solved,,,,,,,182812.95851792625,525.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",19,58685.21859331323,0.0,58685.21859331323,0.0526315789473684,0.9473684210526316,0.0,0.0,43,61815.44992004615,400.0,62215.44992004615,0.3255813953488372,0.6744186046511628,0.0,0.0116279069767441,24,37112.29000456691,125.0,37237.29000456691,0.0,1.0,0.0,0.0104166666666666,14,25200.0,0.0,25200.0,0.0,1.0,0.0,0.0,300.0,gurobi_cmd
scenario,P,hybrid,100,10,cg,scenario,P,183842.055472631,11.392261800006963,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,183842.055472631,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",18,53223.82805481961,0.0,53223.82805481961,0.0555555555555555,0.9444444444444444,0.0,0.0,54,86164.45899607203,0.0,86164.45899607203,0.2222222222222222,0.7777777777777778,0.0,0.0,18,28853.768421739383,0.0,28853.768421739383,0.0,1.0,0.0,0.0,10,15600.0,0.0,15600.0,0.2,0.8,0.0,0.0,,
scenario,P,hybrid,100,10,greedy,scenario,P,228441.86938560635,0.0659636000636965,,,ok,,,,,,,222891.86938560635,5550.0,1.0,14,68,18,0,0.14,0.68,0.18,"{'shore': 14, 'battery': 68, 'brown': 18}",18,66195.50056259269,500.0,66695.50056259269,0.0555555555555555,0.7222222222222222,0.2222222222222222,0.0138888888888888,54,104838.46607625156,2800.0,107638.46607625156,0.1851851851851851,0.6481481481481481,0.1666666666666666,0.0648148148148148,18,32057.90274676202,2250.0,34307.90274676202,0.0,0.8888888888888888,0.1111111111111111,0.25,10,19800.0,0.0,19800.0,0.3,0.4,0.3,0.0,,
scenario,P,hybrid,100,10,fifo,scenario,P,229628.7466205509,0.0305891999742016,,,ok,,,,,,,222378.7466205509,7250.0,1.0,14,68,18,0,0.14,0.68,0.18,"{'shore': 14, 'battery': 68, 'brown': 18}",18,66195.50056259269,1500.0,67695.50056259269,0.0555555555555555,0.7222222222222222,0.2222222222222222,0.0416666666666666,54,101527.25116794497,5000.0,106527.25116794497,0.2037037037037037,0.6481481481481481,0.1481481481481481,0.1157407407407407,18,33655.99489001323,375.0,34030.99489001323,0.0,0.8333333333333334,0.1666666666666666,0.0416666666666666,10,21000.0,375.0,21375.0,0.2,0.5,0.3,0.025,,
scenario,P,hybrid,100,10,milp60,scenario,P,193620.13457776044,62.61163249996025,,,not solved,,,,,,,193495.13457776044,125.0,1.0,13,83,4,0,0.13,0.83,0.04,"{'shore': 13, 'battery': 83, 'brown': 4}",18,56856.78451146969,0.0,56856.78451146969,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,54,88399.5676610355,0.0,88399.5676610355,0.2037037037037037,0.7777777777777778,0.0185185185185185,0.0,18,30238.782405255253,125.0,30363.782405255253,0.0,0.9444444444444444,0.0555555555555555,0.0138888888888888,10,18000.0,0.0,18000.0,0.0,1.0,0.0,0.0,60.0,gurobi_cmd
scenario,P,hybrid,100,10,milp300,scenario,P,184019.52532092837,302.6089400999481,,,not solved,,,,,,,184019.52532092837,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",18,53223.82805481961,0.0,53223.82805481961,0.0555555555555555,0.9444444444444444,0.0,0.0,54,85141.92884436934,0.0,85141.92884436934,0.2407407407407407,0.7592592592592593,0.0,0.0,18,28853.768421739383,0.0,28853.768421739383,0.0,1.0,0.0,0.0,10,16800.0,0.0,16800.0,0.1,0.9,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,1,cg,scenario,L,176198.94506128863,16.627545100054704,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,176198.94506128863,0.0,1.0,14,86,0,0,0.14,0.86,0.0,"{'shore': 14, 'battery': 86, 'brown': 0}",19,49100.5883483187,0.0,49100.5883483187,0.2631578947368421,0.7368421052631579,0.0,0.0,48,73682.22182532391,0.0,73682.22182532391,0.1666666666666666,0.8333333333333334,0.0,0.0,19,29416.13488764601,0.0,29416.13488764601,0.0,1.0,0.0,0.0,14,24000.0,0.0,24000.0,0.0714285714285714,0.9285714285714286,0.0,0.0,,
scenario,L,hybrid,100,1,greedy,scenario,L,197309.52047255225,0.076216600020416,,,ok,,,,,,,191359.52047255225,5950.0,1.0,17,75,8,0,0.17,0.75,0.08,"{'shore': 17, 'battery': 75, 'brown': 8}",19,60448.14363304131,2000.0,62448.14363304131,0.0526315789473684,0.8947368421052632,0.0526315789473684,0.0526315789473684,48,73020.90109552201,1200.0,74220.90109552201,0.3333333333333333,0.5625,0.1041666666666666,0.03125,19,30890.47574398883,875.0,31765.47574398883,0.0,0.9473684210526316,0.0526315789473684,0.0921052631578947,14,27000.0,1875.0,28875.0,0.0,0.9285714285714286,0.0714285714285714,0.0892857142857142,,
scenario,L,hybrid,100,1,fifo,scenario,L,196476.7508844596,0.0330729000270366,,,ok,,,,,,,190751.7508844596,5725.0,1.0,17,76,7,0,0.17,0.76,0.07,"{'shore': 17, 'battery': 76, 'brown': 7}",19,62735.61189337302,0.0,62735.61189337302,0.0,0.9473684210526316,0.0526315789473684,0.0,48,71600.0041034405,1600.0,73200.0041034405,0.3541666666666667,0.5416666666666666,0.1041666666666666,0.0416666666666666,19,29416.13488764601,2625.0,32041.13488764601,0.0,1.0,0.0,0.2763157894736842,14,27000.0,1500.0,28500.0,0.0,0.9285714285714286,0.0714285714285714,0.0714285714285714,,
scenario,L,hybrid,100,1,milp60,scenario,L,180286.06956036264,62.999969900003634,,,not solved,,,,,,,180286.06956036264,0.0,1.0,12,86,2,0,0.12,0.86,0.02,"{'shore': 12, 'battery': 86, 'brown': 2}",19,44892.25777538973,0.0,44892.25777538973,0.3684210526315789,0.631578947368421,0.0,0.0,48,80777.67689732683,0.0,80777.67689732683,0.1041666666666666,0.8541666666666666,0.0416666666666666,0.0,19,29416.13488764601,0.0,29416.13488764601,0.0,1.0,0.0,0.0,14,25200.0,0.0,25200.0,0.0,1.0,0.0,0.0,60.0,gurobi_cmd
scenario,L,hybrid,100,1,milp300,scenario,L,176198.94506128863,274.546007799916,,,ok,,,,,,,176198.94506128863,0.0,1.0,14,86,0,0,0.14,0.86,0.0,"{'shore': 14, 'battery': 86, 'brown': 0}",19,49100.5883483187,0.0,49100.5883483187,0.2631578947368421,0.7368421052631579,0.0,0.0,48,73682.22182532391,0.0,73682.22182532391,0.1666666666666666,0.8333333333333334,0.0,0.0,19,29416.13488764601,0.0,29416.13488764601,0.0,1.0,0.0,0.0,14,24000.0,0.0,24000.0,0.0714285714285714,0.9285714285714286,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,2,cg,scenario,L,188413.114326798,15.883013300015593,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,188413.114326798,0.0,1.0,11,89,0,0,0.11,0.89,0.0,"{'shore': 11, 'battery': 89, 'brown': 0}",23,58465.57703316085,0.0,58465.57703316085,0.3043478260869565,0.6956521739130435,0.0,0.0,53,89049.69488852093,0.0,89049.69488852093,0.0754716981132075,0.9245283018867924,0.0,0.0,12,19297.84240511622,0.0,19297.84240511622,0.0,1.0,0.0,0.0,12,21600.0,0.0,21600.0,0.0,1.0,0.0,0.0,,
scenario,L,hybrid,100,2,greedy,scenario,L,213041.979464198,0.0796036999672651,,,ok,,,,,,,204716.979464198,8325.0,1.0,14,78,8,0,0.14,0.78,0.08,"{'shore': 14, 'battery': 78, 'brown': 8}",23,72220.86992411925,0.0,72220.86992411925,0.0869565217391304,0.8695652173913043,0.0434782608695652,0.0,53,85751.66589125911,8200.0,93951.66589125912,0.2075471698113207,0.7358490566037735,0.0566037735849056,0.1933962264150943,12,20944.44364881962,125.0,21069.44364881962,0.0,0.9166666666666666,0.0833333333333333,0.0208333333333333,12,25800.0,0.0,25800.0,0.0833333333333333,0.6666666666666666,0.25,0.0,,
scenario,L,hybrid,100,2,fifo,scenario,L,213131.4093052192,0.0354431999148801,,,ok,,,,,,,205231.4093052192,7900.0,1.0,14,78,8,0,0.14,0.78,0.08,"{'shore': 14, 'battery': 78, 'brown': 8}",23,72261.9091893445,0.0,72261.9091893445,0.0869565217391304,0.8695652173913043,0.0434782608695652,0.0,53,87871.65771075842,6400.0,94271.65771075842,0.2075471698113207,0.7169811320754716,0.0754716981132075,0.1509433962264151,12,19297.84240511622,1500.0,20797.84240511622,0.0,1.0,0.0,0.25,12,25800.0,0.0,25800.0,0.0833333333333333,0.6666666666666666,0.25,0.0,,
scenario,L,hybrid,100,2,milp60,scenario,L,190782.57067738823,63.14718089997768,,,not solved,,,,,,,190782.57067738823,0.0,1.0,10,90,0,0,0.1,0.9,0.0,"{'shore': 10, 'battery': 90, 'brown': 0}",23,60343.98466434583,0.0,60343.98466434583,0.2608695652173913,0.7391304347826086,0.0,0.0,53,89540.74360792623,0.0,89540.74360792623,0.0754716981132075,0.9245283018867924,0.0,0.0,12,19297.84240511622,0.0,19297.84240511622,0.0,1.0,0.0,0.0,12,21600.0,0.0,21600.0,0.0,1.0,0.0,0.0,60.0,gurobi_cmd
scenario,L,hybrid,100,2,milp300,scenario,L,188413.114326798,233.55200020002667,,,ok,,,,,,,188413.114326798,0.0,1.0,11,89,0,0,0.11,0.89,0.0,"{'shore': 11, 'battery': 89, 'brown': 0}",23,58465.57703316085,0.0,58465.57703316085,0.3043478260869565,0.6956521739130435,0.0,0.0,53,89049.69488852093,0.0,89049.69488852093,0.0754716981132075,0.9245283018867924,0.0,0.0,12,19297.84240511622,0.0,19297.84240511622,0.0,1.0,0.0,0.0,12,21600.0,0.0,21600.0,0.0,1.0,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,3,cg,scenario,L,180156.91246196115,17.75950060004834,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,180156.91246196115,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",19,50098.1433492393,0.0,50098.1433492393,0.2105263157894736,0.7894736842105263,0.0,0.0,51,82307.22143538849,0.0,82307.22143538849,0.1764705882352941,0.8235294117647058,0.0,0.0,18,28551.54767733338,0.0,28551.54767733338,0.0,1.0,0.0,0.0,12,19200.0,0.0,19200.0,0.1666666666666666,0.8333333333333334,0.0,0.0,,
scenario,L,hybrid,100,3,greedy,scenario,L,206174.48144858977,0.0815359000116586,,,ok,,,,,,,198949.48144858977,7225.0,1.0,15,76,9,0,0.15,0.76,0.09,"{'shore': 15, 'battery': 76, 'brown': 9}",19,53852.088361679234,3000.0,56852.088361679234,0.2105263157894736,0.7368421052631579,0.0526315789473684,0.0789473684210526,51,86545.84540957713,1600.0,88145.84540957713,0.1764705882352941,0.7843137254901961,0.0392156862745098,0.0392156862745098,18,28551.54767733338,2625.0,31176.54767733338,0.0,1.0,0.0,0.2916666666666667,12,30000.0,0.0,30000.0,0.1666666666666666,0.3333333333333333,0.5,0.0,,
scenario,L,hybrid,100,3,fifo,scenario,L,206753.44934313107,0.0348226999631151,,,ok,,,,,,,198703.4493431311,8050.0,1.0,15,77,8,0,0.15,0.77,0.08,"{'shore': 15, 'battery': 77, 'brown': 8}",19,60415.15778636117,0.0,60415.15778636117,0.1052631578947368,0.7894736842105263,0.1052631578947368,0.0,51,82814.55391898712,4800.0,87614.55391898712,0.196078431372549,0.7843137254901961,0.0196078431372549,0.1176470588235294,18,30273.73763778276,1000.0,31273.73763778276,0.0,0.9444444444444444,0.0555555555555555,0.1111111111111111,12,25200.0,2250.0,27450.0,0.25,0.4166666666666667,0.3333333333333333,0.125,,
scenario,L,hybrid,100,3,milp60,scenario,L,188805.13869094045,63.109674900071695,,,not solved,,,,,,,188805.13869094045,0.0,1.0,13,85,2,0,0.13,0.85,0.02,"{'shore': 13, 'battery': 85, 'brown': 2}",19,55711.6413767166,0.0,55711.6413767166,0.1578947368421052,0.7894736842105263,0.0526315789473684,0.0,51,84141.94963689048,0.0,84141.94963689048,0.1764705882352941,0.803921568627451,0.0196078431372549,0.0,18,28551.54767733338,0.0,28551.54767733338,0.0,1.0,0.0,0.0,12,20400.0,0.0,20400.0,0.0833333333333333,0.9166666666666666,0.0,0.0,60.0,gurobi_cmd
scenario,L,hybrid,100,3,milp300,scenario,L,180156.91246196115,266.49355530005414,,,ok,,,,,,,180156.91246196115,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",19,50098.1433492393,0.0,50098.1433492393,0.2105263157894736,0.7894736842105263,0.0,0.0,51,82307.22143538849,0.0,82307.22143538849,0.1764705882352941,0.8235294117647058,0.0,0.0,18,28551.54767733338,0.0,28551.54767733338,0.0,1.0,0.0,0.0,12,19200.0,0.0,19200.0,0.1666666666666666,0.8333333333333334,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,4,cg,scenario,L,175180.31223867155,15.391433299984785,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,175180.31223867155,0.0,1.0,13,87,0,0,0.13,0.87,0.0,"{'shore': 13, 'battery': 87, 'brown': 0}",14,33098.45336044689,0.0,33098.45336044689,0.3571428571428571,0.6428571428571429,0.0,0.0,56,91820.71827482549,0.0,91820.71827482549,0.125,0.875,0.0,0.0,10,15461.140603399324,0.0,15461.140603399324,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,,
scenario,L,hybrid,100,4,greedy,scenario,L,191974.94656081416,0.0826590000651776,,,ok,,,,,,,187949.94656081416,4025.0,1.0,17,77,6,0,0.17,0.77,0.06,"{'shore': 17, 'battery': 77, 'brown': 6}",14,45529.98562489541,0.0,45529.98562489541,0.0714285714285714,0.8571428571428571,0.0714285714285714,0.0,56,86907.65158220902,1400.0,88307.65158220902,0.25,0.7321428571428571,0.0178571428571428,0.03125,10,18312.30935370981,0.0,18312.30935370981,0.0,0.8,0.2,0.0,20,37200.0,2625.0,39825.0,0.1,0.8,0.1,0.0875,,
scenario,L,hybrid,100,4,fifo,scenario,L,192204.3488852277,0.0363505000714212,,,ok,,,,,,,186854.3488852277,5350.0,1.0,17,78,5,0,0.17,0.78,0.05,"{'shore': 17, 'battery': 78, 'brown': 5}",14,45529.98562489541,0.0,45529.98562489541,0.0714285714285714,0.8571428571428571,0.0714285714285714,0.0,56,87201.10397319442,3600.0,90801.10397319442,0.25,0.7321428571428571,0.0178571428571428,0.0803571428571428,10,16923.259287137927,1375.0,18298.259287137927,0.0,0.9,0.1,0.275,20,37200.0,375.0,37575.0,0.1,0.8,0.1,0.0125,,
scenario,L,hybrid,100,4,milp60,scenario,L,177095.3954461676,63.24568689998705,,,not solved,,,,,,,177095.3954461676,0.0,1.0,12,88,0,0,0.12,0.88,0.0,"{'shore': 12, 'battery': 88, 'brown': 0}",14,35447.78609070042,0.0,35447.78609070042,0.2857142857142857,0.7142857142857143,0.0,0.0,56,91386.468752068,0.0,91386.468752068,0.125,0.875,0.0,0.0,10,15461.140603399324,0.0,15461.140603399324,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,60.0,gurobi_cmd
scenario,L,hybrid,100,4,milp300,scenario,L,175180.31223867155,252.75476180005356,,,ok,,,,,,,175180.31223867155,0.0,1.0,13,87,0,0,0.13,0.87,0.0,"{'shore': 13, 'battery': 87, 'brown': 0}",14,33098.45336044689,0.0,33098.45336044689,0.3571428571428571,0.6428571428571429,0.0,0.0,56,91820.71827482549,0.0,91820.71827482549,0.125,0.875,0.0,0.0,10,15461.140603399324,0.0,15461.140603399324,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,5,cg,scenario,L,177981.42149076264,14.811688999994658,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,177981.42149076264,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",17,46258.10088878585,0.0,46258.10088878585,0.2352941176470588,0.7647058823529411,0.0,0.0,50,75985.72945906695,0.0,75985.72945906695,0.22,0.78,0.0,0.0,17,26937.591142909787,0.0,26937.591142909787,0.0,1.0,0.0,0.0,16,28800.0,0.0,28800.0,0.0,1.0,0.0,0.0,,
scenario,L,hybrid,100,5,greedy,scenario,L,205492.23169164432,0.0754749999614432,,,ok,,,,,,,197642.23169164432,7850.0,1.0,15,75,10,0,0.15,0.75,0.1,"{'shore': 15, 'battery': 75, 'brown': 10}",17,54069.00947258908,0.0,54069.00947258908,0.1764705882352941,0.7058823529411765,0.1176470588235294,0.0,50,80035.63107614547,3600.0,83635.63107614547,0.22,0.72,0.06,0.09,17,26937.591142909787,2750.0,29687.591142909787,0.0,1.0,0.0,0.3235294117647059,16,36600.0,1500.0,38100.0,0.0625,0.625,0.3125,0.0625,,
scenario,L,hybrid,100,5,fifo,scenario,L,207844.46443963636,0.0359664000570774,,,ok,,,,,,,197469.46443963636,10375.0,1.0,14,76,10,0,0.14,0.76,0.1,"{'shore': 14, 'battery': 76, 'brown': 10}",17,51353.34825396224,2500.0,53853.34825396224,0.1764705882352941,0.7647058823529411,0.0588235294117647,0.0735294117647058,50,81060.48883318693,5000.0,86060.48883318693,0.2,0.74,0.06,0.125,17,28455.627352487183,1375.0,29830.627352487183,0.0,0.9411764705882352,0.0588235294117647,0.1617647058823529,16,36600.0,1500.0,38100.0,0.0625,0.625,0.3125,0.0625,,
scenario,L,hybrid,100,5,milp60,scenario,L,185447.9484679183,62.88572450005449,,,not solved,,,,,,,185447.9484679183,0.0,1.0,13,84,3,0,0.13,0.84,0.03,"{'shore': 13, 'battery': 84, 'brown': 3}",17,47526.31211695062,0.0,47526.31211695062,0.2941176470588235,0.6470588235294118,0.0588235294117647,0.0,50,82184.04520805787,0.0,82184.04520805787,0.16,0.8,0.04,0.0,17,26937.591142909787,0.0,26937.591142909787,0.0,1.0,0.0,0.0,16,28800.0,0.0,28800.0,0.0,1.0,0.0,0.0,60.0,gurobi_cmd
scenario,L,hybrid,100,5,milp300,scenario,L,177981.42149076264,210.925692699966,,,ok,,,,,,,177981.42149076264,0.0,1.0,15,85,0,0,0.15,0.85,0.0,"{'shore': 15, 'battery': 85, 'brown': 0}",17,46258.10088878585,0.0,46258.10088878585,0.2352941176470588,0.7647058823529411,0.0,0.0,50,75985.72945906695,0.0,75985.72945906695,0.22,0.78,0.0,0.0,17,26937.591142909787,0.0,26937.591142909787,0.0,1.0,0.0,0.0,16,28800.0,0.0,28800.0,0.0,1.0,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,6,cg,scenario,L,181083.5263051857,18.20370189996902,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,181083.5263051857,0.0,1.0,16,84,0,0,0.16,0.84,0.0,"{'shore': 16, 'battery': 84, 'brown': 0}",18,51537.8226659633,0.0,51537.8226659633,0.1666666666666666,0.8333333333333334,0.0,0.0,46,69339.95448927945,0.0,69339.95448927945,0.2608695652173913,0.7391304347826086,0.0,0.0,16,25405.74914994303,0.0,25405.74914994303,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,,
scenario,L,hybrid,100,6,greedy,scenario,L,198615.6386579479,0.0782416000729426,,,ok,,,,,,,196840.6386579479,1775.0,1.0,14,78,8,0,0.14,0.78,0.08,"{'shore': 14, 'battery': 78, 'brown': 8}",18,49873.96459228966,0.0,49873.96459228966,0.2222222222222222,0.7777777777777778,0.0,0.0,46,79735.17141289105,1400.0,81135.17141289105,0.1304347826086956,0.8260869565217391,0.0434782608695652,0.0380434782608695,16,27031.50265276717,0.0,27031.50265276717,0.0,0.9375,0.0625,0.0,20,40200.0,375.0,40575.0,0.2,0.55,0.25,0.0125,,
scenario,L,hybrid,100,6,fifo,scenario,L,199884.8981738585,0.0363605000311508,,,ok,,,,,,,194509.89817385853,5375.0,1.0,14,79,7,0,0.14,0.79,0.07,"{'shore': 14, 'battery': 79, 'brown': 7}",18,49692.76044889719,2000.0,51692.76044889719,0.2222222222222222,0.7777777777777778,0.0,0.0555555555555555,46,77585.63507219416,3000.0,80585.63507219416,0.1304347826086956,0.8478260869565217,0.0217391304347826,0.0815217391304347,16,27031.50265276717,0.0,27031.50265276717,0.0,0.9375,0.0625,0.0,20,40200.0,375.0,40575.0,0.2,0.55,0.25,0.0125,,
scenario,L,hybrid,100,6,milp60,scenario,L,188859.0118817312,63.08580300002359,,,not solved,,,,,,,188859.0118817312,0.0,1.0,13,84,3,0,0.13,0.84,0.03,"{'shore': 13, 'battery': 84, 'brown': 3}",18,47550.56481911799,0.0,47550.56481911799,0.2777777777777778,0.7222222222222222,0.0,0.0,46,81102.69791267028,0.0,81102.69791267028,0.1521739130434782,0.782608695652174,0.0652173913043478,0.0,16,25405.74914994303,0.0,25405.74914994303,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,60.0,gurobi_cmd
scenario,L,hybrid,100,6,milp300,scenario,L,181167.2768852958,303.0668043999467,,,not solved,,,,,,,181167.2768852958,0.0,1.0,17,83,0,0,0.17,0.83,0.0,"{'shore': 17, 'battery': 83, 'brown': 0}",18,53857.273066952286,0.0,53857.273066952286,0.1111111111111111,0.8888888888888888,0.0,0.0,46,67104.25466840056,0.0,67104.25466840056,0.3043478260869565,0.6956521739130435,0.0,0.0,16,25405.74914994303,0.0,25405.74914994303,0.0,1.0,0.0,0.0,20,34800.0,0.0,34800.0,0.05,0.95,0.0,0.0,300.0,gurobi_cmd
scenario,L,hybrid,100,7,cg,scenario,L,187066.02112540216,13.92135890002828,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,187066.02112540216,0.0,1.0,13,87,0,0,0.13,0.87,0.0,"{'shore': 13, 'battery': 87, 'brown': 0}",21,57096.27766244868,0.0,57096.27766244868,0.1904761904761904,0.8095238095238095,0.0,0.0,54,87504.19297028737,0.0,87504.19297028737,0.1666666666666666,0.8333333333333334,0.0,0.0,10,15465.550492666183,0.0,15465.550492666183,0.0,1.0,0.0,0.0,15,27000.0,0.0,27000.0,0.0,1.0,0.0,0.0,,
