experiment,scenario,mechanism,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,time_limit
main,U,hybrid,20,1,cg,,,23813.46519278539,1.0896375000011176,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,23813.46519278539,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,3483.3403438932487,0.0,3483.3403438932487,1.0,0.0,0.0,0.0,12,12373.727582233576,0.0,12373.727582233576,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4356.397266658572,0.0,4356.397266658572,0.0,1.0,0.0,0.0,2,3600.0,0.0,3600.0,0.0,1.0,0.0,0.0,
main,U,hybrid,20,1,greedy,,,25538.193879251317,0.011578100005863234,,,ok,,,,,,,24538.193879251314,1000.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,5809.262601743198,0.0,5809.262601743198,0.6666666666666666,0.3333333333333333,0.0,0.0,12,10772.53401084955,1000.0,11772.53401084955,0.75,0.25,0.0,0.10416666666666667,3,4356.397266658572,0.0,4356.397266658572,0.0,1.0,0.0,0.0,2,3600.0,0.0,3600.0,0.0,1.0,0.0,0.0,
main,U,hybrid,20,1,fifo,,,25538.193879251317,0.0027516999980434775,,,ok,,,,,,,24538.193879251317,1000.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,5809.262601743198,0.0,5809.262601743198,0.6666666666666666,0.3333333333333333,0.0,0.0,12,10772.53401084955,1000.0,11772.53401084955,0.75,0.25,0.0,0.10416666666666667,3,4356.397266658572,0.0,4356.397266658572,0.0,1.0,0.0,0.0,2,3600.0,0.0,3600.0,0.0,1.0,0.0,0.0,
main,U,hybrid,20,1,milp60,,,23813.46519278539,11.685651399980998,,,ok,,,,,,,23813.46519278539,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,3483.3403438932487,0.0,3483.3403438932487,1.0,0.0,0.0,0.0,12,12373.727582233576,0.0,12373.727582233576,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4356.397266658572,0.0,4356.397266658572,0.0,1.0,0.0,0.0,2,3600.0,0.0,3600.0,0.0,1.0,0.0,0.0,60.0
main,U,hybrid,20,1,milp300,,,23813.46519278539,11.70719420001842,,,ok,,,,,,,23813.46519278539,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,3483.3403438932487,0.0,3483.3403438932487,1.0,0.0,0.0,0.0,12,12373.727582233576,0.0,12373.727582233576,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4356.397266658572,0.0,4356.397266658572,0.0,1.0,0.0,0.0,2,3600.0,0.0,3600.0,0.0,1.0,0.0,0.0,300.0
main,U,hybrid,20,2,cg,,,26206.55794271497,1.408455500000855,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,26206.55794271497,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",5,9705.52754468435,0.0,9705.52754468435,0.6,0.4,0.0,0.0,12,11373.519974333441,0.0,11373.519974333441,0.6666666666666666,0.3333333333333333,0.0,0.0,2,3327.510423697183,0.0,3327.510423697183,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,
main,U,hybrid,20,2,greedy,,,27645.679309053776,0.013242699991678819,,,ok,,,,,,,27045.679309053776,600.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",5,9705.52754468435,0.0,9705.52754468435,0.6,0.4,0.0,0.0,12,12212.641340672248,600.0,12812.641340672248,0.6666666666666666,0.3333333333333333,0.0,0.0625,2,3327.510423697183,0.0,3327.510423697183,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,
main,U,hybrid,20,2,fifo,,,27645.679309053776,0.0029377999890130013,,,ok,,,,,,,27045.679309053776,600.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",5,9705.52754468435,0.0,9705.52754468435,0.6,0.4,0.0,0.0,12,12212.641340672248,600.0,12812.641340672248,0.6666666666666666,0.3333333333333333,0.0,0.0625,2,3327.510423697183,0.0,3327.510423697183,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,
main,U,hybrid,20,2,milp60,,,26206.55794271497,14.612883100024192,,,ok,,,,,,,26206.55794271497,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",5,9705.52754468435,0.0,9705.52754468435,0.6,0.4,0.0,0.0,12,11373.519974333441,0.0,11373.519974333441,0.6666666666666666,0.3333333333333333,0.0,0.0,2,3327.510423697183,0.0,3327.510423697183,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,60.0
main,U,hybrid,20,2,milp300,,,26206.55794271497,14.665284400020028,,,ok,,,,,,,26206.55794271497,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",5,9705.52754468435,0.0,9705.52754468435,0.6,0.4,0.0,0.0,12,11373.519974333441,0.0,11373.519974333441,0.6666666666666666,0.3333333333333333,0.0,0.0,2,3327.510423697183,0.0,3327.510423697183,0.0,1.0,0.0,0.0,1,1800.0,0.0,1800.0,0.0,1.0,0.0,0.0,300.0
main,U,hybrid,20,3,cg,,,27236.148197566563,0.9589580000028946,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,27236.148197566563,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",4,9181.655648386793,0.0,9181.655648386793,0.5,0.5,0.0,0.0,12,12524.859394414132,0.0,12524.859394414132,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,3,greedy,,,30575.156810770633,0.01073430001270026,,,ok,,,,,,,30575.156810770633,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,11349.401343528258,0.0,11349.401343528258,0.25,0.75,0.0,0.0,12,13696.122312476735,0.0,13696.122312476735,0.5833333333333334,0.4166666666666667,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,3,fifo,,,30575.156810770633,0.0021419000113382936,,,ok,,,,,,,30575.156810770633,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,11349.401343528258,0.0,11349.401343528258,0.25,0.75,0.0,0.0,12,13696.122312476735,0.0,13696.122312476735,0.5833333333333334,0.4166666666666667,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,3,milp60,,,27236.148197566563,8.156068700016476,,,ok,,,,,,,27236.148197566563,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",4,9181.655648386793,0.0,9181.655648386793,0.5,0.5,0.0,0.0,12,12524.859394414132,0.0,12524.859394414132,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,60.0
main,U,hybrid,20,3,milp300,,,27236.148197566563,8.140270300005795,,,ok,,,,,,,27236.148197566563,0.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",4,9181.655648386793,0.0,9181.655648386793,0.5,0.5,0.0,0.0,12,12524.859394414132,0.0,12524.859394414132,0.6666666666666666,0.3333333333333333,0.0,0.0,3,4929.633154765635,0.0,4929.633154765635,0.0,1.0,0.0,0.0,1,600.0,0.0,600.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,4,cg,,,25050.129812979376,0.9259476000152063,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,25050.129812979376,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,3033.9113056346837,0.0,3033.9113056346837,1.0,0.0,0.0,0.0,8,9856.08055134544,0.0,9856.08055134544,0.5,0.5,0.0,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,9000.0,0.0,9000.0,0.42857142857142855,0.5714285714285714,0.0,0.0,
main,U,hybrid,20,4,greedy,,,27739.200913966397,0.01081429998157546,,,ok,,,,,,,27539.200913966397,200.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5326.07198774545,0.0,5326.07198774545,0.6666666666666666,0.3333333333333333,0.0,0.0,8,8852.99097022169,200.0,9052.99097022169,0.625,0.375,0.0,0.03125,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,10200.0,0.0,10200.0,0.2857142857142857,0.7142857142857143,0.0,0.0,
main,U,hybrid,20,4,fifo,,,27539.200913966397,0.0021849999902769923,,,ok,,,,,,,27539.200913966397,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5326.07198774545,0.0,5326.07198774545,0.6666666666666666,0.3333333333333333,0.0,0.0,8,8852.99097022169,0.0,8852.99097022169,0.625,0.375,0.0,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,10200.0,0.0,10200.0,0.2857142857142857,0.7142857142857143,0.0,0.0,
main,U,hybrid,20,4,milp60,,,25050.129812979376,7.809986899985233,,,ok,,,,,,,25050.129812979376,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,3033.9113056346837,0.0,3033.9113056346837,1.0,0.0,0.0,0.0,8,9856.08055134544,0.0,9856.08055134544,0.5,0.5,0.0,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,9000.0,0.0,9000.0,0.42857142857142855,0.5714285714285714,0.0,0.0,60.0
main,U,hybrid,20,4,milp300,,,25050.129812979376,7.8142425999976695,,,ok,,,,,,,25050.129812979376,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,3033.9113056346837,0.0,3033.9113056346837,1.0,0.0,0.0,0.0,8,9856.08055134544,0.0,9856.08055134544,0.5,0.5,0.0,0.0,2,3160.1379559992547,0.0,3160.1379559992547,0.0,1.0,0.0,0.0,7,9000.0,0.0,9000.0,0.42857142857142855,0.5714285714285714,0.0,0.0,300.0
main,U,hybrid,20,5,cg,,,22259.86502202449,1.1947260999877471,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,22259.86502202449,0.0,1.0,13,7,0,0,0.65,0.35,0.0,"{'shore': 13, 'battery': 7, 'brown': 0}",4,6418.995823374158,0.0,6418.995823374158,0.75,0.25,0.0,0.0,10,9507.335436311412,0.0,9507.335436311412,0.7,0.3,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,5,greedy,,,25433.155588701688,0.01280850000330247,,,ok,,,,,,,25433.155588701688,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,10592.34684564178,0.0,10592.34684564178,0.25,0.75,0.0,0.0,10,7307.274980720984,0.0,7307.274980720984,0.9,0.1,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,3000.0,0.0,3000.0,0.6666666666666666,0.3333333333333333,0.0,0.0,
main,U,hybrid,20,5,fifo,,,25433.155588701688,0.002363800012972206,,,ok,,,,,,,25433.155588701688,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,10592.34684564178,0.0,10592.34684564178,0.25,0.75,0.0,0.0,10,7307.274980720984,0.0,7307.274980720984,0.9,0.1,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,3000.0,0.0,3000.0,0.6666666666666666,0.3333333333333333,0.0,0.0,
main,U,hybrid,20,5,milp60,,,22259.86502202449,13.205233399989083,,,ok,,,,,,,22259.86502202449,0.0,1.0,13,7,0,0,0.65,0.35,0.0,"{'shore': 13, 'battery': 7, 'brown': 0}",4,6418.995823374158,0.0,6418.995823374158,0.75,0.25,0.0,0.0,10,9507.335436311412,0.0,9507.335436311412,0.7,0.3,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,60.0
main,U,hybrid,20,5,milp300,,,22259.86502202449,13.218950600014068,,,ok,,,,,,,22259.86502202449,0.0,1.0,13,7,0,0,0.65,0.35,0.0,"{'shore': 13, 'battery': 7, 'brown': 0}",4,6418.995823374158,0.0,6418.995823374158,0.75,0.25,0.0,0.0,10,9507.335436311412,0.0,9507.335436311412,0.7,0.3,0.0,0.0,3,4533.533762338921,0.0,4533.533762338921,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,6,cg,,,24129.500576314214,0.9988949000253342,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,24129.500576314214,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,8280.211814257513,0.0,8280.211814257513,0.5,0.5,0.0,0.0,10,6720.183916395647,0.0,6720.183916395647,0.9,0.1,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,4200.0,0.0,4200.0,0.3333333333333333,0.6666666666666666,0.0,0.0,
main,U,hybrid,20,6,greedy,,,27288.898160187564,0.010426799999549985,,,ok,,,,,,,27288.898160187564,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",4,10601.531276638725,0.0,10601.531276638725,0.25,0.75,0.0,0.0,10,7558.26203788778,0.0,7558.26203788778,0.8,0.2,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,4200.0,0.0,4200.0,0.3333333333333333,0.6666666666666666,0.0,0.0,
main,U,hybrid,20,6,fifo,,,27288.898160187564,0.0024517999845556915,,,ok,,,,,,,27288.898160187564,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",4,10601.531276638725,0.0,10601.531276638725,0.25,0.75,0.0,0.0,10,7558.26203788778,0.0,7558.26203788778,0.8,0.2,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,4200.0,0.0,4200.0,0.3333333333333333,0.6666666666666666,0.0,0.0,
main,U,hybrid,20,6,milp60,,,24128.75437747837,14.039076899993233,,,ok,,,,,,,24128.75437747837,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,8550.525578102975,0.0,8550.525578102975,0.5,0.5,0.0,0.0,10,8849.123953714343,0.0,8849.123953714343,0.7,0.3,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,60.0
main,U,hybrid,20,6,milp300,,,24128.75437747837,14.07678709999891,,,ok,,,,,,,24128.75437747837,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",4,8550.525578102975,0.0,8550.525578102975,0.5,0.5,0.0,0.0,10,8849.123953714343,0.0,8849.123953714343,0.7,0.3,0.0,0.0,3,4929.104845661053,0.0,4929.104845661053,0.0,1.0,0.0,0.0,3,1800.0,0.0,1800.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,7,cg,,,21677.692169095855,0.9107864999969024,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,21677.692169095855,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,9700.098331619554,0.0,9700.098331619554,0.8181818181818182,0.18181818181818182,0.0,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,greedy,,,23716.054203224066,0.01104230000055395,,,ok,,,,,,,23516.054203224066,200.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",1,2753.3264781109533,0.0,2753.3264781109533,0.0,1.0,0.0,0.0,11,9702.909380340456,200.0,9902.909380340456,0.8181818181818182,0.18181818181818182,0.0,0.022727272727272728,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,fifo,,,23716.054203224066,0.002093199989758432,,,ok,,,,,,,23516.054203224066,200.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",1,2753.3264781109533,0.0,2753.3264781109533,0.0,1.0,0.0,0.0,11,9702.909380340456,200.0,9902.909380340456,0.8181818181818182,0.18181818181818182,0.0,0.022727272727272728,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,7,milp60,,,21677.692169095855,17.735224999982165,,,ok,,,,,,,21677.692169095855,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,9700.098331619554,0.0,9700.098331619554,0.8181818181818182,0.18181818181818182,0.0,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,60.0
main,U,hybrid,20,7,milp300,,,21677.692169095855,18.26642770000035,,,ok,,,,,,,21677.692169095855,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",1,917.775492703651,0.0,917.775492703651,1.0,0.0,0.0,0.0,11,9700.098331619554,0.0,9700.098331619554,0.8181818181818182,0.18181818181818182,0.0,0.0,4,6259.8183447726515,0.0,6259.8183447726515,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,300.0
main,U,hybrid,20,8,cg,,,24025.426096259922,2.8819498000084423,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,24025.426096259922,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",3,7411.062685132902,0.0,7411.062685132902,0.3333333333333333,0.6666666666666666,0.0,0.0,13,12251.301223060655,0.0,12251.301223060655,0.6923076923076923,0.3076923076923077,0.0,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,greedy,,,26261.28069803017,0.023073699994711205,,,ok,,,,,,,24661.28069803017,1600.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,7171.8809532234645,1000.0,8171.8809532234645,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,13,13126.337556740338,600.0,13726.337556740338,0.6153846153846154,0.38461538461538464,0.0,0.057692307692307696,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,fifo,,,26661.28069803017,0.008939199993619695,,,ok,,,,,,,24661.28069803017,2000.0,1.0,11,9,0,0,0.55,0.45,0.0,"{'shore': 11, 'battery': 9, 'brown': 0}",3,7171.8809532234645,1000.0,8171.8809532234645,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,13,13126.337556740338,1000.0,14126.337556740338,0.6153846153846154,0.38461538461538464,0.0,0.09615384615384616,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,
main,U,hybrid,20,8,milp60,,,24025.426096259922,13.394605799985584,,,ok,,,,,,,24025.426096259922,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",3,7411.062685132902,0.0,7411.062685132902,0.3333333333333333,0.6666666666666666,0.0,0.0,13,12251.301223060655,0.0,12251.301223060655,0.6923076923076923,0.3076923076923077,0.0,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,60.0
main,U,hybrid,20,8,milp300,,,24025.426096259922,13.398742400022456,,,ok,,,,,,,24025.426096259922,0.0,1.0,12,8,0,0,0.6,0.4,0.0,"{'shore': 12, 'battery': 8, 'brown': 0}",3,7411.062685132902,0.0,7411.062685132902,0.3333333333333333,0.6666666666666666,0.0,0.0,13,12251.301223060655,0.0,12251.301223060655,0.6923076923076923,0.3076923076923077,0.0,0.0,2,3163.062188066364,0.0,3163.062188066364,0.0,1.0,0.0,0.0,2,1200.0,0.0,1200.0,1.0,0.0,0.0,0.0,300.0
main,U,hybrid,20,9,cg,,,25561.709083544843,2.080217300012009,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,25561.709083544843,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,5526.664117979652,0.0,5526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.0,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,5400.0,0.0,5400.0,0.6,0.4,0.0,0.0,
main,U,hybrid,20,9,greedy,,,28761.709083544843,0.03317720000632107,,,ok,,,,,,,26761.709083544843,2000.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5526.664117979652,2000.0,7526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,6600.0,0.0,6600.0,0.4,0.6,0.0,0.0,
main,U,hybrid,20,9,fifo,,,28761.709083544843,0.005138700013048947,,,ok,,,,,,,26761.709083544843,2000.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",3,5526.664117979652,2000.0,7526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,6600.0,0.0,6600.0,0.4,0.6,0.0,0.0,
main,U,hybrid,20,9,milp60,,,25561.709083544843,7.850924200000009,,,ok,,,,,,,25561.709083544843,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,5526.664117979652,0.0,5526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.0,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,5400.0,0.0,5400.0,0.6,0.4,0.0,0.0,60.0
main,U,hybrid,20,9,milp300,,,25561.709083544843,7.843798899993999,,,ok,,,,,,,25561.709083544843,0.0,1.0,10,10,0,0,0.5,0.5,0.0,"{'shore': 10, 'battery': 10, 'brown': 0}",3,5526.664117979652,0.0,5526.664117979652,0.6666666666666666,0.3333333333333333,0.0,0.0,6,5239.325222878526,0.0,5239.325222878526,0.8333333333333334,0.16666666666666666,0.0,0.0,6,9395.719742686666,0.0,9395.719742686666,0.0,1.0,0.0,0.0,5,5400.0,0.0,5400.0,0.6,0.4,0.0,0.0,300.0
main,U,hybrid,20,10,cg,,,26704.34893606173,1.9498968000116292,0.0,,ok,,1.0,0.0,0.0,0.0,0.0,26704.34893606173,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,6196.701593225534,0.0,6196.701593225534,0.75,0.25,0.0,0.0,6,5988.153191852304,0.0,5988.153191852304,0.6666666666666666,0.3333333333333333,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,greedy,,,30384.170739797413,0.05009030000655912,,,ok,,,,,,,30384.170739797413,0.0,1.0,7,13,0,0,0.35,0.65,0.0,"{'shore': 7, 'battery': 13, 'brown': 0}",4,8341.232147167348,0.0,8341.232147167348,0.5,0.5,0.0,0.0,6,7523.444441646177,0.0,7523.444441646177,0.5,0.5,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,fifo,,,30384.170739797413,0.009250100003555417,,,ok,,,,,,,30384.170739797413,0.0,1.0,7,13,0,0,0.35,0.65,0.0,"{'shore': 7, 'battery': 13, 'brown': 0}",4,8341.232147167348,0.0,8341.232147167348,0.5,0.5,0.0,0.0,6,7523.444441646177,0.0,7523.444441646177,0.5,0.5,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,
main,U,hybrid,20,10,milp60,,,26704.34893606173,6.31082260000403,,,ok,,,,,,,26704.34893606173,0.0,1.0,9,11,0,0,0.45,0.55,0.0,"{'shore': 9, 'battery': 11, 'brown': 0}",4,6196.701593225534,0.0,6196.701593225534,0.75,0.25,0.0,0.0,6,5988.153191852304,0.0,5988.153191852304,0.6666666666666666,0.3333333333333333,0.0,0.0,6,9719.49415098389,0.0,9719.49415098389,0.0,1.0,0.0,0.0,4,4800.0,0.0,4800.0,0.5,0.5,0.0,0.0,60.0
