iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.2635067999362946,2047240.4643288888,2047240.4643288888,2047240.4643288888,1500,500,-5996.629674536693,0.0
2,1.942508399952203,1995162.0261641976,1995162.0261641976,1995162.0261641976,1500,1000,-6219.281795006945,0.0
3,2.9273829999146983,1974675.558757993,1974675.558757993,1974675.558757993,1500,1500,-7485.6323504538805,0.0
4,4.157507299911231,1959332.0521862383,1959332.0521862383,1959332.0521862383,1500,2000,-7485.6323504538805,0.0
5,5.621015899931081,1943599.39513958,1943599.39513958,1943599.39513958,1500,2500,-7485.6323504538805,0.0
6,7.320003099972382,1931635.6496408777,1931635.6496408777,1931635.6496408777,1499,3000,-7485.6323504538805,0.0
7,9.147908399929293,1921601.495153691,1921601.495153691,1921601.495153691,1494,3500,-7485.6323504538805,0.0
8,11.152435099938884,1911302.589023678,1911302.589023678,1911302.589023678,1483,4000,-7485.6323504538805,0.0
9,13.297929899999872,1903640.7572675806,1903640.7572675806,1903640.7572675806,1492,4500,-7485.6323504538805,0.0
10,15.546958099934272,1893952.253847637,1893952.253847637,1893952.253847637,1486,5000,-7485.6323504538805,0.0
11,18.053035099990666,1883629.318883642,1883629.318883642,1883629.318883642,1473,5500,-7485.6323504538805,0.0
12,20.590729799936526,1873765.3550454353,1873765.3550454353,1873765.3550454353,1448,6000,-7485.6323504538805,0.0
13,23.460313700023107,1862664.372610523,1862664.372610523,1862664.372610523,1430,6500,-7485.6323504538805,0.0
14,26.31118780001998,1847931.0029267475,1847931.0029267475,1847931.0029267475,1360,7000,-7485.6323504538805,0.0
15,29.355469699949026,1834896.3798162877,1834896.3798162877,1834896.3798162877,1269,7500,-7485.6323504538805,0.0
16,32.46711939992383,1827974.990113569,1827974.990113569,1827974.990113569,1330,8000,-7485.6323504538805,0.0
17,35.82115909992717,1821162.2693887677,1821162.2693887677,1821162.2693887677,1097,8500,-7485.6323504538805,0.0
18,39.298488799948245,1814187.6132826188,1814187.6132826188,1814187.6132826188,1137,9000,-7485.6323504538805,0.0
19,42.93235359992832,1806904.6760632363,1806904.6760632363,1806904.6760632363,1075,9500,-7485.6323504538805,0.0
20,46.847536299959756,1800336.931625801,1800336.931625801,1800336.931625801,981,10000,-7485.6323504538805,0.0
