iteration,wall_time,rmp_obj,rmp_lb,best_primal_obj,columns_added_this_iter,pricing_calls_cum,min_reduced_cost_last,dual_norm
1,1.0688272999832407,2017279.4650262692,2017279.4650262692,2017279.4650262692,1500,500,-5979.457325958287,0.0
2,1.6955440000165254,1964824.9511242711,1964824.9511242711,1964824.9511242711,1500,1000,-10264.644761797957,0.0
3,2.600180199951865,1945151.0646314565,1945151.0646314565,1945151.0646314565,1500,1500,-10264.644761797957,0.0
4,3.75809339992702,1930142.0848755108,1930142.0848755108,1930142.0848755108,1500,2000,-10264.644761797957,0.0
5,5.152280599926598,1915149.7356516963,1915149.7356516963,1915149.7356516963,1500,2500,-10264.644761797957,0.0
6,6.692359899985604,1904108.721715543,1904108.721715543,1904108.721715543,1491,3000,-10264.644761797957,0.0
7,8.351875099935569,1897056.5211874612,1897056.5211874612,1897056.5211874612,1487,3500,-10264.644761797957,0.0
8,10.211394399986602,1881835.4620258985,1881835.4620258985,1881835.4620258985,1496,4000,-10264.644761797957,0.0
9,12.285402899957262,1872798.704812495,1872798.704812495,1872798.704812495,1490,4500,-10264.644761797957,0.0
10,14.452580799930729,1863304.691953764,1863304.691953764,1863304.691953764,1493,5000,-10264.644761797957,0.0
11,16.792375699966215,1850868.0500899479,1850868.0500899479,1850868.0500899479,1480,5500,-10264.644761797957,0.0
12,19.229972400004044,1840407.198289364,1840407.198289364,1840407.198289364,1463,6000,-10264.644761797957,0.0
13,21.837067699991167,1828058.283319362,1828058.283319362,1828058.283319362,1452,6500,-10264.644761797957,0.0
14,24.61879669991322,1818604.1017972075,1818604.1017972075,1818604.1017972075,1451,7000,-10264.644761797957,0.0
15,27.77687409997452,1809341.3926061508,1809341.3926061508,1809341.3926061508,1333,7500,-10264.644761797957,0.0
16,30.885434999945574,1800148.879428411,1800148.879428411,1800148.879428411,1224,8000,-10264.644761797957,0.0
17,34.09671959991101,1793502.5609441649,1793502.5609441649,1793502.5609441649,1114,8500,-10264.644761797957,0.0
18,37.49563479993958,1787142.9530140557,1787142.9530140557,1787142.9530140557,1126,9000,-10264.644761797957,0.0
19,41.16213189996779,1780116.9233471747,1780116.9233471747,1780116.9233471747,1047,9500,-10264.644761797957,0.0
20,45.00189139996655,1773777.7635217677,1773777.7635217677,1773777.7635217677,1032,10000,-10264.644761797957,0.0
